date,day_of_week,hour,interval,channel,skill_group,calls_received,avg_handle_time,agents_available,holiday,sla_achieved
2026-02-11,Wednesday,13,13:00-14:00,Voice,General,16,295,1,0,92.81
2026-02-11,Wednesday,13,13:00-14:00,Chat,Billing,17,402,2,0,91.87
2026-02-11,Wednesday,13,13:00-14:00,Chat,Technical,38,428,1,0,30.0
2026-02-11,Wednesday,13,13:00-14:00,Chat,Sales,37,435,5,0,90.68
2026-02-11,Wednesday,13,13:00-14:00,Chat,General,11,532,1,0,91.26
2026-02-11,Wednesday,13,13:00-14:00,Email,Billing,8,709,2,0,92.88
2026-02-11,Wednesday,13,13:00-14:00,Email,Technical,27,585,6,0,91.12
2026-02-11,Wednesday,13,13:00-14:00,Email,Sales,16,626,5,0,92.29
2026-02-11,Wednesday,13,13:00-14:00,Email,General,3,627,1,0,98.14
2026-02-11,Wednesday,14,14:00-15:00,Voice,Billing,44,302,4,0,90.49
2026-02-11,Wednesday,14,14:00-15:00,Voice,Technical,61,260,4,0,66.4
2026-02-11,Wednesday,14,14:00-15:00,Voice,Sales,33,310,2,0,58.23
2026-02-11,Wednesday,14,14:00-15:00,Voice,General,18,290,2,0,93.41
2026-02-11,Wednesday,14,14:00-15:00,Chat,Billing,17,416,2,0,88.75
2026-02-11,Wednesday,14,14:00-15:00,Chat,Technical,29,421,4,0,89.52
2026-02-11,Wednesday,14,14:00-15:00,Chat,Sales,23,476,5,0,90.4
2026-02-11,Wednesday,14,14:00-15:00,Chat,General,16,420,1,0,41.7
2026-02-11,Wednesday,14,14:00-15:00,Email,Billing,19,612,2,0,49.98
2026-02-11,Wednesday,14,14:00-15:00,Email,Technical,18,652,2,0,57.66
2026-02-11,Wednesday,14,14:00-15:00,Email,Sales,11,595,2,0,96.6
2026-02-11,Wednesday,14,14:00-15:00,Email,General,11,621,1,0,39.19
2026-02-11,Wednesday,15,15:00-16:00,Voice,Billing,29,325,3,0,91.51
2026-02-11,Wednesday,15,15:00-16:00,Voice,Technical,47,291,2,0,41.28
2026-02-11,Wednesday,15,15:00-16:00,Voice,Sales,32,259,1,0,40.86
2026-02-11,Wednesday,15,15:00-16:00,Voice,General,25,249,2,0,90.21
2026-02-11,Wednesday,15,15:00-16:00,Chat,Billing,20,428,3,0,93.46
2026-02-11,Wednesday,15,15:00-16:00,Chat,Technical,36,414,1,0,30.0
2026-02-11,Wednesday,15,15:00-16:00,Chat,Sales,25,439,1,0,30.0
2026-02-11,Wednesday,15,15:00-16:00,Chat,General,9,400,1,0,92.9
2026-02-11,Wednesday,15,15:00-16:00,Email,Billing,10,685,1,0,39.93
2026-02-11,Wednesday,15,15:00-16:00,Email,Technical,15,550,3,0,90.92
2026-02-11,Wednesday,15,15:00-16:00,Email,Sales,11,699,1,0,30.0
2026-02-11,Wednesday,15,15:00-16:00,Email,General,11,681,2,0,91.9
2026-02-11,Wednesday,16,16:00-17:00,Voice,Billing,24,327,1,0,46.53
2026-02-11,Wednesday,16,16:00-17:00,Voice,Technical,38,337,3,0,62.84
2026-02-11,Wednesday,16,16:00-17:00,Voice,Sales,37,286,3,0,90.67
2026-02-11,Wednesday,16,16:00-17:00,Voice,General,9,304,1,0,90.58
2026-02-11,Wednesday,16,16:00-17:00,Chat,Billing,12,484,1,0,86.55
2026-02-11,Wednesday,16,16:00-17:00,Chat,Technical,22,477,1,0,30.0
2026-02-11,Wednesday,16,16:00-17:00,Chat,Sales,17,526,1,0,33.64
2026-02-11,Wednesday,16,16:00-17:00,Chat,General,12,422,1,0,91.49
2026-02-11,Wednesday,16,16:00-17:00,Email,Billing,8,546,1,0,92.98
2026-02-11,Wednesday,16,16:00-17:00,Email,Technical,10,594,1,0,89.76
2026-02-11,Wednesday,16,16:00-17:00,Email,Sales,7,639,2,0,92.61
2026-02-11,Wednesday,16,16:00-17:00,Email,General,1,659,1,0,92.66
2026-02-11,Wednesday,17,17:00-18:00,Voice,Billing,18,282,1,0,89.11
2026-02-11,Wednesday,17,17:00-18:00,Voice,Technical,33,325,1,0,30.0
2026-02-11,Wednesday,17,17:00-18:00,Voice,Sales,22,303,1,0,36.39
2026-02-11,Wednesday,17,17:00-18:00,Voice,General,7,260,1,0,87.48
2026-02-11,Wednesday,17,17:00-18:00,Chat,Billing,10,419,1,0,89.1
2026-02-11,Wednesday,17,17:00-18:00,Chat,Technical,13,390,1,0,96.89
2026-02-11,Wednesday,17,17:00-18:00,Chat,Sales,14,449,1,0,40.3
2026-02-11,Wednesday,17,17:00-18:00,Chat,General,9,450,1,0,89.09
2026-02-11,Wednesday,17,17:00-18:00,Email,Billing,6,417,1,0,92.41
2026-02-11,Wednesday,17,17:00-18:00,Email,Technical,13,664,3,0,98.06
2026-02-11,Wednesday,17,17:00-18:00,Email,Sales,11,585,1,0,37.67
2026-02-11,Wednesday,17,17:00-18:00,Email,General,5,692,1,0,91.37
2026-02-11,Wednesday,18,18:00-19:00,Voice,Billing,1,303,1,0,96.01
2026-02-11,Wednesday,18,18:00-19:00,Voice,Technical,5,283,1,0,85.65
2026-02-11,Wednesday,18,18:00-19:00,Voice,Sales,9,335,1,0,96.13
2026-02-11,Wednesday,18,18:00-19:00,Voice,General,1,310,2,0,90.62
2026-02-11,Wednesday,18,18:00-19:00,Chat,Billing,2,471,1,0,87.94
2026-02-11,Wednesday,18,18:00-19:00,Chat,Technical,4,434,1,0,90.26
2026-02-11,Wednesday,18,18:00-19:00,Chat,Sales,3,423,1,0,91.19
2026-02-11,Wednesday,18,18:00-19:00,Chat,General,2,454,1,0,96.08
2026-02-11,Wednesday,18,18:00-19:00,Email,Billing,0,413,1,0,87.92
2026-02-11,Wednesday,18,18:00-19:00,Email,Technical,2,586,1,0,90.3
2026-02-11,Wednesday,18,18:00-19:00,Email,Sales,0,566,1,0,94.32
2026-02-11,Wednesday,18,18:00-19:00,Email,General,1,634,1,0,91.74
2026-02-11,Wednesday,19,19:00-20:00,Voice,Billing,3,292,2,0,93.75
2026-02-11,Wednesday,19,19:00-20:00,Voice,Technical,6,258,1,0,89.75
2026-02-11,Wednesday,19,19:00-20:00,Voice,Sales,6,312,1,0,95.13
2026-02-11,Wednesday,19,19:00-20:00,Voice,General,1,310,1,0,95.86
2026-02-11,Wednesday,19,19:00-20:00,Chat,Billing,2,457,1,0,87.21
2026-02-11,Wednesday,19,19:00-20:00,Chat,Technical,5,370,1,0,90.92
2026-02-11,Wednesday,19,19:00-20:00,Chat,Sales,1,409,1,0,98.15
2026-02-11,Wednesday,19,19:00-20:00,Chat,General,2,436,1,0,95.51
2026-02-11,Wednesday,19,19:00-20:00,Email,Billing,4,566,2,0,96.25
2026-02-11,Wednesday,19,19:00-20:00,Email,Technical,1,565,1,0,91.18
2026-02-11,Wednesday,19,19:00-20:00,Email,Sales,5,603,1,0,90.44
2026-02-11,Wednesday,19,19:00-20:00,Email,General,2,605,1,0,94.34
2026-02-11,Wednesday,20,20:00-21:00,Voice,Billing,2,296,1,0,95.71
2026-02-11,Wednesday,20,20:00-21:00,Voice,Technical,3,339,1,0,91.11
2026-02-11,Wednesday,20,20:00-21:00,Voice,Sales,1,349,1,0,92.13
2026-02-11,Wednesday,20,20:00-21:00,Voice,General,1,308,1,0,92.36
2026-02-11,Wednesday,20,20:00-21:00,Chat,Billing,2,470,1,0,96.85
2026-02-11,Wednesday,20,20:00-21:00,Chat,Technical,5,377,1,0,86.87
2026-02-11,Wednesday,20,20:00-21:00,Chat,Sales,2,491,1,0,94.22
2026-02-11,Wednesday,20,20:00-21:00,Chat,General,0,389,1,0,87.86
2026-02-11,Wednesday,20,20:00-21:00,Email,Billing,1,608,2,0,91.02
2026-02-11,Wednesday,20,20:00-21:00,Email,Technical,0,591,1,0,84.0
2026-02-11,Wednesday,20,20:00-21:00,Email,Sales,1,633,1,0,92.92
2026-02-11,Wednesday,20,20:00-21:00,Email,General,0,658,1,0,88.81
2026-02-11,Wednesday,21,21:00-22:00,Voice,Billing,6,265,1,0,91.43
2026-02-11,Wednesday,21,21:00-22:00,Voice,Technical,9,274,1,0,96.99
2026-02-11,Wednesday,21,21:00-22:00,Voice,Sales,4,289,1,0,98.3
2026-02-11,Wednesday,21,21:00-22:00,Voice,General,4,311,1,0,89.67
2026-02-11,Wednesday,21,21:00-22:00,Chat,Billing,6,462,1,0,90.52
2026-02-11,Wednesday,21,21:00-22:00,Chat,Technical,2,466,1,0,93.83
2026-02-11,Wednesday,21,21:00-22:00,Chat,Sales,3,461,1,0,89.71
2026-02-11,Wednesday,21,21:00-22:00,Chat,General,3,466,2,0,92.38
2026-02-11,Wednesday,21,21:00-22:00,Email,Billing,0,743,1,0,92.62
2026-02-11,Wednesday,21,21:00-22:00,Email,Technical,2,541,1,0,90.49
2026-02-11,Wednesday,21,21:00-22:00,Email,Sales,1,582,1,0,90.3
2026-02-11,Wednesday,21,21:00-22:00,Email,General,2,578,1,0,88.67
2026-02-11,Wednesday,22,22:00-23:00,Voice,Billing,10,332,1,0,93.14
2026-02-11,Wednesday,22,22:00-23:00,Voice,Technical,8,340,2,0,93.92
2026-02-11,Wednesday,22,22:00-23:00,Voice,Sales,6,332,1,0,90.71
2026-02-11,Wednesday,22,22:00-23:00,Voice,General,4,375,1,0,92.45
2026-02-11,Wednesday,22,22:00-23:00,Chat,Billing,7,474,2,0,97.43
2026-02-11,Wednesday,22,22:00-23:00,Chat,Technical,5,458,1,0,96.34
2026-02-11,Wednesday,22,22:00-23:00,Chat,Sales,8,485,1,0,94.11
2026-02-11,Wednesday,22,22:00-23:00,Chat,General,4,461,1,0,94.62
2026-02-11,Wednesday,22,22:00-23:00,Email,Billing,3,637,1,0,96.75
2026-02-11,Wednesday,22,22:00-23:00,Email,Technical,2,703,1,0,95.17
2026-02-11,Wednesday,22,22:00-23:00,Email,Sales,5,554,1,0,90.92
2026-02-11,Wednesday,22,22:00-23:00,Email,General,2,590,1,0,87.83
2026-02-11,Wednesday,23,23:00-00:00,Voice,Billing,15,314,1,0,90.26
2026-02-11,Wednesday,23,23:00-00:00,Voice,Technical,4,315,1,0,90.74
2026-02-11,Wednesday,23,23:00-00:00,Voice,Sales,13,291,1,0,96.13
2026-02-11,Wednesday,23,23:00-00:00,Voice,General,4,262,2,0,87.94
2026-02-11,Wednesday,23,23:00-00:00,Chat,Billing,4,473,3,0,97.11
2026-02-11,Wednesday,23,23:00-00:00,Chat,Technical,12,518,2,0,92.37
2026-02-11,Wednesday,23,23:00-00:00,Chat,Sales,12,471,1,0,90.87
2026-02-11,Wednesday,23,23:00-00:00,Chat,General,5,533,1,0,95.75
2026-02-11,Wednesday,23,23:00-00:00,Email,Billing,3,648,1,0,92.12
2026-02-11,Wednesday,23,23:00-00:00,Email,Technical,4,658,1,0,88.47
2026-02-11,Wednesday,23,23:00-00:00,Email,Sales,5,588,1,0,95.1
2026-02-11,Wednesday,23,23:00-00:00,Email,General,1,573,1,0,92.08
2026-02-12,Thursday,0,00:00-01:00,Voice,Billing,3,322,1,0,89.59
2026-02-12,Thursday,0,00:00-01:00,Voice,Technical,11,324,1,0,89.98
2026-02-12,Thursday,0,00:00-01:00,Voice,Sales,2,287,1,0,91.79
2026-02-12,Thursday,0,00:00-01:00,Voice,General,4,339,1,0,96.41
2026-02-12,Thursday,0,00:00-01:00,Chat,Billing,5,350,1,0,93.81
2026-02-12,Thursday,0,00:00-01:00,Chat,Technical,4,415,2,0,90.81
2026-02-12,Thursday,0,00:00-01:00,Chat,Sales,2,402,1,0,89.89
2026-02-12,Thursday,0,00:00-01:00,Chat,General,4,470,1,0,93.88
2026-02-12,Thursday,0,00:00-01:00,Email,Billing,3,667,1,0,93.89
2026-02-12,Thursday,0,00:00-01:00,Email,Technical,4,476,1,0,87.72
2026-02-12,Thursday,0,00:00-01:00,Email,Sales,3,555,1,0,96.47
2026-02-12,Thursday,0,00:00-01:00,Email,General,3,631,1,0,92.4
2026-02-12,Thursday,1,01:00-02:00,Voice,Billing,10,242,1,0,96.8
2026-02-12,Thursday,1,01:00-02:00,Voice,Technical,14,242,1,0,94.04
2026-02-12,Thursday,1,01:00-02:00,Voice,Sales,11,260,1,0,91.9
2026-02-12,Thursday,1,01:00-02:00,Voice,General,7,316,1,0,95.1
2026-02-12,Thursday,1,01:00-02:00,Chat,Billing,7,473,2,0,92.04
2026-02-12,Thursday,1,01:00-02:00,Chat,Technical,5,420,1,0,91.42
2026-02-12,Thursday,1,01:00-02:00,Chat,Sales,8,464,1,0,93.91
2026-02-12,Thursday,1,01:00-02:00,Chat,General,3,499,1,0,95.99
2026-02-12,Thursday,1,01:00-02:00,Email,Billing,5,569,1,0,93.3
2026-02-12,Thursday,1,01:00-02:00,Email,Technical,5,549,1,0,95.17
2026-02-12,Thursday,1,01:00-02:00,Email,Sales,2,554,1,0,89.64
2026-02-12,Thursday,1,01:00-02:00,Email,General,2,472,1,0,90.34
2026-02-12,Thursday,2,02:00-03:00,Voice,Billing,7,296,1,0,96.03
2026-02-12,Thursday,2,02:00-03:00,Voice,Technical,8,292,1,0,90.45
2026-02-12,Thursday,2,02:00-03:00,Voice,Sales,7,308,1,0,87.98
2026-02-12,Thursday,2,02:00-03:00,Voice,General,2,294,1,0,93.94
2026-02-12,Thursday,2,02:00-03:00,Chat,Billing,6,440,1,0,97.36
2026-02-12,Thursday,2,02:00-03:00,Chat,Technical,2,403,1,0,90.62
2026-02-12,Thursday,2,02:00-03:00,Chat,Sales,2,486,1,0,86.6
2026-02-12,Thursday,2,02:00-03:00,Chat,General,2,496,1,0,92.93
2026-02-12,Thursday,2,02:00-03:00,Email,Billing,1,588,1,0,94.65
2026-02-12,Thursday,2,02:00-03:00,Email,Technical,6,546,1,0,94.07
2026-02-12,Thursday,2,02:00-03:00,Email,Sales,6,677,1,0,89.63
2026-02-12,Thursday,2,02:00-03:00,Email,General,2,518,1,0,89.61
2026-02-12,Thursday,3,03:00-04:00,Voice,Billing,6,297,1,0,90.03
2026-02-12,Thursday,3,03:00-04:00,Voice,Technical,5,267,1,0,93.28
2026-02-12,Thursday,3,03:00-04:00,Voice,Sales,9,313,1,0,91.53
2026-02-12,Thursday,3,03:00-04:00,Voice,General,4,248,1,0,84.51
2026-02-12,Thursday,3,03:00-04:00,Chat,Billing,4,491,1,0,87.5
2026-02-12,Thursday,3,03:00-04:00,Chat,Technical,8,475,2,0,91.07
2026-02-12,Thursday,3,03:00-04:00,Chat,Sales,4,495,2,0,91.9
2026-02-12,Thursday,3,03:00-04:00,Chat,General,3,352,1,0,86.53
2026-02-12,Thursday,3,03:00-04:00,Email,Billing,1,587,2,0,95.8
2026-02-12,Thursday,3,03:00-04:00,Email,Technical,3,677,1,0,92.22
2026-02-12,Thursday,3,03:00-04:00,Email,Sales,4,571,1,0,88.05
2026-02-12,Thursday,3,03:00-04:00,Email,General,0,720,1,0,92.13
2026-02-12,Thursday,4,04:00-05:00,Voice,Billing,3,366,2,0,92.6
2026-02-12,Thursday,4,04:00-05:00,Voice,Technical,17,276,1,0,95.49
2026-02-12,Thursday,4,04:00-05:00,Voice,Sales,5,310,1,0,95.45
2026-02-12,Thursday,4,04:00-05:00,Voice,General,7,284,1,0,98.91
2026-02-12,Thursday,4,04:00-05:00,Chat,Billing,8,534,1,0,92.63
2026-02-12,Thursday,4,04:00-05:00,Chat,Technical,5,461,1,0,94.28
2026-02-12,Thursday,4,04:00-05:00,Chat,Sales,8,478,2,0,91.87
2026-02-12,Thursday,4,04:00-05:00,Chat,General,2,451,1,0,93.28
2026-02-12,Thursday,4,04:00-05:00,Email,Billing,3,541,1,0,92.05
2026-02-12,Thursday,4,04:00-05:00,Email,Technical,7,580,1,0,97.02
2026-02-12,Thursday,4,04:00-05:00,Email,Sales,4,498,1,0,90.4
2026-02-12,Thursday,4,04:00-05:00,Email,General,3,547,1,0,90.57
2026-02-12,Thursday,5,05:00-06:00,Voice,Billing,3,352,1,0,95.18
2026-02-12,Thursday,5,05:00-06:00,Voice,Technical,4,325,2,0,92.31
2026-02-12,Thursday,5,05:00-06:00,Voice,Sales,6,309,1,0,90.13
2026-02-12,Thursday,5,05:00-06:00,Voice,General,2,248,1,0,91.25
2026-02-12,Thursday,5,05:00-06:00,Chat,Billing,5,464,1,0,92.25
2026-02-12,Thursday,5,05:00-06:00,Chat,Technical,5,412,1,0,92.98
2026-02-12,Thursday,5,05:00-06:00,Chat,Sales,2,388,2,0,91.06
2026-02-12,Thursday,5,05:00-06:00,Chat,General,2,405,1,0,90.67
2026-02-12,Thursday,5,05:00-06:00,Email,Billing,0,602,1,0,92.73
2026-02-12,Thursday,5,05:00-06:00,Email,Technical,5,583,1,0,93.86
2026-02-12,Thursday,5,05:00-06:00,Email,Sales,2,684,1,0,89.85
2026-02-12,Thursday,5,05:00-06:00,Email,General,2,532,2,0,92.21
2026-02-12,Thursday,6,06:00-07:00,Voice,Billing,2,300,1,0,88.24
2026-02-12,Thursday,6,06:00-07:00,Voice,Technical,2,312,2,0,93.24
2026-02-12,Thursday,6,06:00-07:00,Voice,Sales,3,303,1,0,90.6
2026-02-12,Thursday,6,06:00-07:00,Voice,General,0,271,1,0,95.25
2026-02-12,Thursday,6,06:00-07:00,Chat,Billing,0,481,1,0,91.74
2026-02-12,Thursday,6,06:00-07:00,Chat,Technical,1,435,1,0,93.48
2026-02-12,Thursday,6,06:00-07:00,Chat,Sales,2,520,2,0,91.06
2026-02-12,Thursday,6,06:00-07:00,Chat,General,2,453,1,0,87.87
2026-02-12,Thursday,6,06:00-07:00,Email,Billing,1,617,2,0,86.93
2026-02-12,Thursday,6,06:00-07:00,Email,Technical,2,582,1,0,96.13
2026-02-12,Thursday,6,06:00-07:00,Email,Sales,0,615,1,0,93.33
2026-02-12,Thursday,6,06:00-07:00,Email,General,0,658,3,0,94.01
2026-02-12,Thursday,7,07:00-08:00,Voice,Billing,2,302,2,0,88.64
2026-02-12,Thursday,7,07:00-08:00,Voice,Technical,7,308,1,0,91.7
2026-02-12,Thursday,7,07:00-08:00,Voice,Sales,1,338,1,0,90.48
2026-02-12,Thursday,7,07:00-08:00,Voice,General,1,283,1,0,91.99
2026-02-12,Thursday,7,07:00-08:00,Chat,Billing,1,412,3,0,97.08
2026-02-12,Thursday,7,07:00-08:00,Chat,Technical,5,436,1,0,90.68
2026-02-12,Thursday,7,07:00-08:00,Chat,Sales,4,429,1,0,92.47
2026-02-12,Thursday,7,07:00-08:00,Chat,General,2,432,1,0,90.73
2026-02-12,Thursday,7,07:00-08:00,Email,Billing,0,688,1,0,89.62
2026-02-12,Thursday,7,07:00-08:00,Email,Technical,3,610,1,0,92.5
2026-02-12,Thursday,7,07:00-08:00,Email,Sales,5,620,1,0,87.56
2026-02-12,Thursday,7,07:00-08:00,Email,General,0,608,1,0,86.5
2026-02-12,Thursday,8,08:00-09:00,Voice,Billing,13,295,1,0,97.54
2026-02-12,Thursday,8,08:00-09:00,Voice,Technical,21,302,1,0,40.32
2026-02-12,Thursday,8,08:00-09:00,Voice,Sales,17,335,1,0,96.26
2026-02-12,Thursday,8,08:00-09:00,Voice,General,13,295,1,0,84.97
2026-02-12,Thursday,8,08:00-09:00,Chat,Billing,8,391,1,0,95.69
2026-02-12,Thursday,8,08:00-09:00,Chat,Technical,17,437,1,0,43.19
2026-02-12,Thursday,8,08:00-09:00,Chat,Sales,13,481,1,0,50.04
2026-02-12,Thursday,8,08:00-09:00,Chat,General,7,496,1,0,94.25
2026-02-12,Thursday,8,08:00-09:00,Email,Billing,4,658,1,0,91.84
2026-02-12,Thursday,8,08:00-09:00,Email,Technical,10,622,2,0,96.6
2026-02-12,Thursday,8,08:00-09:00,Email,Sales,14,636,1,0,39.55
2026-02-12,Thursday,8,08:00-09:00,Email,General,7,558,1,0,85.62
2026-02-12,Thursday,9,09:00-10:00,Voice,Billing,21,313,4,0,92.68
2026-02-12,Thursday,9,09:00-10:00,Voice,Technical,24,313,1,0,42.95
2026-02-12,Thursday,9,09:00-10:00,Voice,Sales,21,329,1,0,40.56
2026-02-12,Thursday,9,09:00-10:00,Voice,General,16,317,2,0,88.62
2026-02-12,Thursday,9,09:00-10:00,Chat,Billing,20,390,3,0,89.08
2026-02-12,Thursday,9,09:00-10:00,Chat,Technical,30,425,2,0,38.63
2026-02-12,Thursday,9,09:00-10:00,Chat,Sales,21,422,1,0,36.44
2026-02-12,Thursday,9,09:00-10:00,Chat,General,16,441,1,0,36.21
2026-02-12,Thursday,9,09:00-10:00,Email,Billing,10,517,3,0,89.72
2026-02-12,Thursday,9,09:00-10:00,Email,Technical,11,649,3,0,96.67
2026-02-12,Thursday,9,09:00-10:00,Email,Sales,16,524,2,0,93.95
2026-02-12,Thursday,9,09:00-10:00,Email,General,7,626,1,0,98.79
2026-02-12,Thursday,10,10:00-11:00,Voice,Billing,27,265,1,0,38.7
2026-02-12,Thursday,10,10:00-11:00,Voice,Technical,38,332,3,0,49.19
2026-02-12,Thursday,10,10:00-11:00,Voice,Sales,41,294,4,0,95.31
2026-02-12,Thursday,10,10:00-11:00,Voice,General,22,279,1,0,45.68
2026-02-12,Thursday,10,10:00-11:00,Chat,Billing,16,500,2,0,90.62
2026-02-12,Thursday,10,10:00-11:00,Chat,Technical,18,550,2,0,58.82
2026-02-12,Thursday,10,10:00-11:00,Chat,Sales,31,472,4,0,87.74
2026-02-12,Thursday,10,10:00-11:00,Chat,General,10,462,1,0,93.57
2026-02-12,Thursday,10,10:00-11:00,Email,Billing,12,601,1,0,36.0
2026-02-12,Thursday,10,10:00-11:00,Email,Technical,11,552,2,0,89.36
2026-02-12,Thursday,10,10:00-11:00,Email,Sales,12,619,3,0,95.22
2026-02-12,Thursday,10,10:00-11:00,Email,General,4,595,1,0,94.7
2026-02-12,Thursday,11,11:00-12:00,Voice,Billing,25,342,1,0,37.98
2026-02-12,Thursday,11,11:00-12:00,Voice,Technical,53,273,3,0,60.88
2026-02-12,Thursday,11,11:00-12:00,Voice,Sales,49,328,3,0,49.35
2026-02-12,Thursday,11,11:00-12:00,Voice,General,25,300,3,0,94.33
2026-02-12,Thursday,11,11:00-12:00,Chat,Billing,25,471,3,0,90.69
2026-02-12,Thursday,11,11:00-12:00,Chat,Technical,36,435,5,0,93.44
2026-02-12,Thursday,11,11:00-12:00,Chat,Sales,29,440,5,0,91.02
2026-02-12,Thursday,11,11:00-12:00,Chat,General,11,322,1,0,91.16
2026-02-12,Thursday,11,11:00-12:00,Email,Billing,13,679,4,0,92.14
2026-02-12,Thursday,11,11:00-12:00,Email,Technical,21,545,5,0,87.97
2026-02-12,Thursday,11,11:00-12:00,Email,Sales,18,637,2,0,54.15
2026-02-12,Thursday,11,11:00-12:00,Email,General,12,629,2,0,93.92
2026-02-12,Thursday,12,12:00-13:00,Voice,Billing,28,300,1,0,42.88
2026-02-12,Thursday,12,12:00-13:00,Voice,Technical,55,289,5,0,92.98
2026-02-12,Thursday,12,12:00-13:00,Voice,Sales,50,322,3,0,51.02
2026-02-12,Thursday,12,12:00-13:00,Voice,General,23,268,4,0,94.35
2026-02-12,Thursday,12,12:00-13:00,Chat,Billing,26,408,1,0,30.0
2026-02-12,Thursday,12,12:00-13:00,Chat,Technical,29,534,5,0,89.55
2026-02-12,Thursday,12,12:00-13:00,Chat,Sales,33,398,3,0,55.03
2026-02-12,Thursday,12,12:00-13:00,Chat,General,19,446,1,0,43.0
2026-02-12,Thursday,12,12:00-13:00,Email,Billing,12,564,1,0,30.73
2026-02-12,Thursday,12,12:00-13:00,Email,Technical,20,646,4,0,92.94
2026-02-12,Thursday,12,12:00-13:00,Email,Sales,21,602,3,0,58.05
2026-02-12,Thursday,12,12:00-13:00,Email,General,8,582,1,0,88.88
2026-02-12,Thursday,13,13:00-14:00,Voice,Billing,35,244,2,0,91.81
2026-02-12,Thursday,13,13:00-14:00,Voice,Technical,52,304,4,0,62.15
2026-02-12,Thursday,13,13:00-14:00,Voice,Sales,42,317,4,0,89.06
2026-02-12,Thursday,13,13:00-14:00,Voice,General,33,273,3,0,95.67
2026-02-12,Thursday,13,13:00-14:00,Chat,Billing,26,388,1,0,38.23
2026-02-12,Thursday,13,13:00-14:00,Chat,Technical,34,462,6,0,89.17
2026-02-12,Thursday,13,13:00-14:00,Chat,Sales,39,407,4,0,64.69
2026-02-12,Thursday,13,13:00-14:00,Chat,General,11,478,3,0,90.53
2026-02-12,Thursday,13,13:00-14:00,Email,Billing,10,634,3,0,89.42
2026-02-12,Thursday,13,13:00-14:00,Email,Technical,25,489,3,0,72.66
2026-02-12,Thursday,13,13:00-14:00,Email,Sales,16,569,1,0,30.0
2026-02-12,Thursday,13,13:00-14:00,Email,General,14,622,1,0,32.54
2026-02-12,Thursday,14,14:00-15:00,Voice,Billing,25,308,3,0,88.06
2026-02-12,Thursday,14,14:00-15:00,Voice,Technical,50,242,2,0,41.63
2026-02-12,Thursday,14,14:00-15:00,Voice,Sales,42,248,4,0,93.6
2026-02-12,Thursday,14,14:00-15:00,Voice,General,22,334,2,0,91.5
2026-02-12,Thursday,14,14:00-15:00,Chat,Billing,19,440,4,0,88.88
2026-02-12,Thursday,14,14:00-15:00,Chat,Technical,32,483,5,0,87.76
2026-02-12,Thursday,14,14:00-15:00,Chat,Sales,27,406,2,0,50.4
2026-02-12,Thursday,14,14:00-15:00,Chat,General,12,417,1,0,85.62
2026-02-12,Thursday,14,14:00-15:00,Email,Billing,18,630,3,0,89.62
2026-02-12,Thursday,14,14:00-15:00,Email,Technical,19,592,2,0,63.03
2026-02-12,Thursday,14,14:00-15:00,Email,Sales,23,642,4,0,89.82
2026-02-12,Thursday,14,14:00-15:00,Email,General,14,541,1,0,38.17
2026-02-12,Thursday,15,15:00-16:00,Voice,Billing,29,278,1,0,45.32
2026-02-12,Thursday,15,15:00-16:00,Voice,Technical,38,239,1,0,30.0
2026-02-12,Thursday,15,15:00-16:00,Voice,Sales,36,277,4,0,92.77
2026-02-12,Thursday,15,15:00-16:00,Voice,General,20,293,1,0,87.36
2026-02-12,Thursday,15,15:00-16:00,Chat,Billing,20,455,4,0,94.97
2026-02-12,Thursday,15,15:00-16:00,Chat,Technical,32,482,5,0,95.99
2026-02-12,Thursday,15,15:00-16:00,Chat,Sales,17,439,2,0,92.9
2026-02-12,Thursday,15,15:00-16:00,Chat,General,10,405,1,0,98.23
2026-02-12,Thursday,15,15:00-16:00,Email,Billing,9,780,1,0,33.75
2026-02-12,Thursday,15,15:00-16:00,Email,Technical,21,545,2,0,48.07
2026-02-12,Thursday,15,15:00-16:00,Email,Sales,18,577,2,0,48.66
2026-02-12,Thursday,15,15:00-16:00,Email,General,5,606,1,0,91.38
2026-02-12,Thursday,16,16:00-17:00,Voice,Billing,16,318,1,0,94.84
2026-02-12,Thursday,16,16:00-17:00,Voice,Technical,34,293,4,0,94.02
2026-02-12,Thursday,16,16:00-17:00,Voice,Sales,32,306,2,0,54.23
2026-02-12,Thursday,16,16:00-17:00,Voice,General,16,278,1,0,85.88
2026-02-12,Thursday,16,16:00-17:00,Chat,Billing,15,452,2,0,94.13
2026-02-12,Thursday,16,16:00-17:00,Chat,Technical,19,488,2,0,55.26
2026-02-12,Thursday,16,16:00-17:00,Chat,Sales,25,498,3,0,56.2
2026-02-12,Thursday,16,16:00-17:00,Chat,General,11,429,1,0,86.92
2026-02-12,Thursday,16,16:00-17:00,Email,Billing,8,616,1,0,91.73
2026-02-12,Thursday,16,16:00-17:00,Email,Technical,11,571,1,0,33.37
2026-02-12,Thursday,16,16:00-17:00,Email,Sales,17,591,3,0,91.31
2026-02-12,Thursday,16,16:00-17:00,Email,General,10,668,2,0,93.69
2026-02-12,Thursday,17,17:00-18:00,Voice,Billing,13,331,2,0,93.17
2026-02-12,Thursday,17,17:00-18:00,Voice,Technical,21,293,1,0,36.58
