date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,predicted_calls,lower_bound,upper_bound
2026-07-05,Sunday,7,07:00-08:00,Email,Sales,0,1,1.48,0.0,7.85
2026-07-05,Sunday,7,07:00-08:00,Email,General,0,1,1.04,0.0,7.41
2026-07-05,Sunday,8,08:00-09:00,Voice,Billing,0,1,6.57,0.2,12.94
2026-07-05,Sunday,8,08:00-09:00,Voice,Technical,0,1,12.65,6.28,19.02
2026-07-05,Sunday,8,08:00-09:00,Voice,Sales,0,1,9.04,2.67,15.41
2026-07-05,Sunday,8,08:00-09:00,Voice,General,0,1,6.73,0.36,13.1
2026-07-05,Sunday,8,08:00-09:00,Chat,Billing,0,1,4.42,0.0,10.79
2026-07-05,Sunday,8,08:00-09:00,Chat,Technical,0,1,9.07,2.7,15.44
2026-07-05,Sunday,8,08:00-09:00,Chat,Sales,0,1,5.8,0.0,12.17
2026-07-05,Sunday,8,08:00-09:00,Chat,General,0,1,3.93,0.0,10.3
2026-07-05,Sunday,8,08:00-09:00,Email,Billing,0,1,3.37,0.0,9.74
2026-07-05,Sunday,8,08:00-09:00,Email,Technical,0,1,4.76,0.0,11.13
2026-07-05,Sunday,8,08:00-09:00,Email,Sales,0,1,4.78,0.0,11.15
2026-07-05,Sunday,8,08:00-09:00,Email,General,0,1,1.73,0.0,8.1
2026-07-05,Sunday,9,09:00-10:00,Voice,Billing,0,1,9.81,3.44,16.18
2026-07-05,Sunday,9,09:00-10:00,Voice,Technical,0,1,16.36,9.99,22.73
2026-07-05,Sunday,9,09:00-10:00,Voice,Sales,0,1,14.01,7.64,20.38
2026-07-05,Sunday,9,09:00-10:00,Voice,General,0,1,7.97,1.6,14.34
2026-07-05,Sunday,9,09:00-10:00,Chat,Billing,0,1,6.52,0.15,12.89
2026-07-05,Sunday,9,09:00-10:00,Chat,Technical,0,1,11.79,5.42,18.16
2026-07-05,Sunday,9,09:00-10:00,Chat,Sales,0,1,8.52,2.15,14.89
2026-07-05,Sunday,9,09:00-10:00,Chat,General,0,1,4.94,0.0,11.31
2026-07-05,Sunday,9,09:00-10:00,Email,Billing,0,1,3.37,0.0,9.74
2026-07-05,Sunday,9,09:00-10:00,Email,Technical,0,1,6.48,0.11,12.85
2026-07-05,Sunday,9,09:00-10:00,Email,Sales,0,1,6.11,0.0,12.48
2026-07-05,Sunday,9,09:00-10:00,Email,General,0,1,3.76,0.0,10.13
2026-07-05,Sunday,10,10:00-11:00,Voice,Billing,0,1,13.16,6.79,19.53
2026-07-05,Sunday,10,10:00-11:00,Voice,Technical,0,1,21.96,15.59,28.33
2026-07-05,Sunday,10,10:00-11:00,Voice,Sales,0,1,18.68,12.31,25.05
2026-07-05,Sunday,10,10:00-11:00,Voice,General,0,1,10.43,4.06,16.8
2026-07-05,Sunday,10,10:00-11:00,Chat,Billing,0,1,8.9,2.53,15.27
2026-07-05,Sunday,10,10:00-11:00,Chat,Technical,0,1,15.33,8.96,21.7
2026-07-05,Sunday,10,10:00-11:00,Chat,Sales,0,1,12.92,6.55,19.29
2026-07-05,Sunday,10,10:00-11:00,Chat,General,0,1,6.57,0.2,12.94
2026-07-05,Sunday,10,10:00-11:00,Email,Billing,0,1,4.65,0.0,11.02
2026-07-05,Sunday,10,10:00-11:00,Email,Technical,0,1,8.11,1.74,14.48
2026-07-05,Sunday,10,10:00-11:00,Email,Sales,0,1,7.46,1.09,13.83
2026-07-05,Sunday,10,10:00-11:00,Email,General,0,1,4.31,0.0,10.68
2026-07-05,Sunday,11,11:00-12:00,Voice,Billing,0,1,15.07,8.7,21.44
2026-07-05,Sunday,11,11:00-12:00,Voice,Technical,0,1,25.89,19.52,32.26
2026-07-05,Sunday,11,11:00-12:00,Voice,Sales,0,1,22.54,16.17,28.91
2026-07-05,Sunday,11,11:00-12:00,Voice,General,0,1,11.76,5.39,18.13
2026-07-05,Sunday,11,11:00-12:00,Chat,Billing,0,1,9.79,3.42,16.16
2026-07-05,Sunday,11,11:00-12:00,Chat,Technical,0,1,16.08,9.71,22.45
2026-07-05,Sunday,11,11:00-12:00,Chat,Sales,0,1,14.73,8.36,21.1
2026-07-05,Sunday,11,11:00-12:00,Chat,General,0,1,7.31,0.94,13.68
2026-07-05,Sunday,11,11:00-12:00,Email,Billing,0,1,6.86,0.49,13.23
2026-07-05,Sunday,11,11:00-12:00,Email,Technical,0,1,10.79,4.42,17.16
2026-07-05,Sunday,11,11:00-12:00,Email,Sales,0,1,9.31,2.94,15.68
2026-07-05,Sunday,11,11:00-12:00,Email,General,0,1,4.39,0.0,10.76
2026-07-05,Sunday,12,12:00-13:00,Voice,Billing,0,1,16.55,10.18,22.92
2026-07-05,Sunday,12,12:00-13:00,Voice,Technical,0,1,26.17,19.8,32.54
2026-07-05,Sunday,12,12:00-13:00,Voice,Sales,0,1,23.02,16.65,29.39
2026-07-05,Sunday,12,12:00-13:00,Voice,General,0,1,12.33,5.96,18.7
2026-07-05,Sunday,12,12:00-13:00,Chat,Billing,0,1,10.93,4.56,17.3
2026-07-05,Sunday,12,12:00-13:00,Chat,Technical,0,1,17.84,11.47,24.21
2026-07-05,Sunday,12,12:00-13:00,Chat,Sales,0,1,15.42,9.05,21.79
2026-07-05,Sunday,12,12:00-13:00,Chat,General,0,1,8.36,1.99,14.73
2026-07-05,Sunday,12,12:00-13:00,Email,Billing,0,1,6.52,0.15,12.89
2026-07-05,Sunday,12,12:00-13:00,Email,Technical,0,1,11.02,4.65,17.39
2026-07-05,Sunday,12,12:00-13:00,Email,Sales,0,1,9.14,2.77,15.51
2026-07-05,Sunday,12,12:00-13:00,Email,General,0,1,4.62,0.0,10.99
2026-07-05,Sunday,13,13:00-14:00,Voice,Billing,0,1,17.48,11.11,23.85
2026-07-05,Sunday,13,13:00-14:00,Voice,Technical,0,1,26.85,20.48,33.22
2026-07-05,Sunday,13,13:00-14:00,Voice,Sales,0,1,23.03,16.66,29.4
2026-07-05,Sunday,13,13:00-14:00,Voice,General,0,1,13.21,6.84,19.58
2026-07-05,Sunday,13,13:00-14:00,Chat,Billing,0,1,10.84,4.47,17.21
2026-07-05,Sunday,13,13:00-14:00,Chat,Technical,0,1,17.02,10.65,23.39
2026-07-05,Sunday,13,13:00-14:00,Chat,Sales,0,1,15.43,9.06,21.8
2026-07-05,Sunday,13,13:00-14:00,Chat,General,0,1,8.38,2.01,14.75
2026-07-05,Sunday,13,13:00-14:00,Email,Billing,0,1,6.31,0.0,12.68
2026-07-05,Sunday,13,13:00-14:00,Email,Technical,0,1,11.0,4.63,17.37
2026-07-05,Sunday,13,13:00-14:00,Email,Sales,0,1,9.46,3.09,15.83
2026-07-05,Sunday,13,13:00-14:00,Email,General,0,1,4.38,0.0,10.75
2026-07-05,Sunday,14,14:00-15:00,Voice,Billing,0,1,16.14,9.77,22.51
2026-07-05,Sunday,14,14:00-15:00,Voice,Technical,0,1,23.97,17.6,30.34
2026-07-05,Sunday,14,14:00-15:00,Voice,Sales,0,1,22.46,16.09,28.83
2026-07-05,Sunday,14,14:00-15:00,Voice,General,0,1,10.55,4.18,16.92
2026-07-05,Sunday,14,14:00-15:00,Chat,Billing,0,1,10.11,3.74,16.48
2026-07-05,Sunday,14,14:00-15:00,Chat,Technical,0,1,15.96,9.59,22.33
2026-07-05,Sunday,14,14:00-15:00,Chat,Sales,0,1,15.12,8.75,21.49
2026-07-05,Sunday,14,14:00-15:00,Chat,General,0,1,7.69,1.32,14.06
2026-07-05,Sunday,14,14:00-15:00,Email,Billing,0,1,6.61,0.24,12.98
2026-07-05,Sunday,14,14:00-15:00,Email,Technical,0,1,9.99,3.62,16.36
2026-07-05,Sunday,14,14:00-15:00,Email,Sales,0,1,9.09,2.72,15.46
2026-07-05,Sunday,14,14:00-15:00,Email,General,0,1,5.5,0.0,11.87
2026-07-05,Sunday,15,15:00-16:00,Voice,Billing,0,1,13.83,7.46,20.2
2026-07-05,Sunday,15,15:00-16:00,Voice,Technical,0,1,21.0,14.63,27.37
2026-07-05,Sunday,15,15:00-16:00,Voice,Sales,0,1,17.53,11.16,23.9
2026-07-05,Sunday,15,15:00-16:00,Voice,General,0,1,9.0,2.63,15.37
2026-07-05,Sunday,15,15:00-16:00,Chat,Billing,0,1,9.08,2.71,15.45
2026-07-05,Sunday,15,15:00-16:00,Chat,Technical,0,1,14.63,8.26,21.0
2026-07-05,Sunday,15,15:00-16:00,Chat,Sales,0,1,11.33,4.96,17.7
2026-07-05,Sunday,15,15:00-16:00,Chat,General,0,1,6.22,0.0,12.59
2026-07-05,Sunday,15,15:00-16:00,Email,Billing,0,1,5.49,0.0,11.86
2026-07-05,Sunday,15,15:00-16:00,Email,Technical,0,1,8.97,2.6,15.34
2026-07-05,Sunday,15,15:00-16:00,Email,Sales,0,1,7.66,1.29,14.03
2026-07-05,Sunday,15,15:00-16:00,Email,General,0,1,4.64,0.0,11.01
2026-07-05,Sunday,16,16:00-17:00,Voice,Billing,0,1,9.63,3.26,16.0
2026-07-05,Sunday,16,16:00-17:00,Voice,Technical,0,1,18.2,11.83,24.57
2026-07-05,Sunday,16,16:00-17:00,Voice,Sales,0,1,13.7,7.33,20.07
2026-07-05,Sunday,16,16:00-17:00,Voice,General,0,1,8.57,2.2,14.94
2026-07-05,Sunday,16,16:00-17:00,Chat,Billing,0,1,6.93,0.56,13.3
2026-07-05,Sunday,16,16:00-17:00,Chat,Technical,0,1,10.9,4.53,17.27
2026-07-05,Sunday,16,16:00-17:00,Chat,Sales,0,1,9.27,2.9,15.64
2026-07-05,Sunday,16,16:00-17:00,Chat,General,0,1,4.67,0.0,11.04
2026-07-05,Sunday,16,16:00-17:00,Email,Billing,0,1,4.62,0.0,10.99
2026-07-05,Sunday,16,16:00-17:00,Email,Technical,0,1,7.3,0.93,13.67
2026-07-05,Sunday,16,16:00-17:00,Email,Sales,0,1,6.05,0.0,12.42
2026-07-05,Sunday,16,16:00-17:00,Email,General,0,1,2.91,0.0,9.28
2026-07-05,Sunday,17,17:00-18:00,Voice,Billing,0,1,7.74,1.37,14.11
2026-07-05,Sunday,17,17:00-18:00,Voice,Technical,0,1,11.54,5.17,17.91
2026-07-05,Sunday,17,17:00-18:00,Voice,Sales,0,1,10.05,3.68,16.42
2026-07-05,Sunday,17,17:00-18:00,Voice,General,0,1,5.68,0.0,12.05
2026-07-05,Sunday,17,17:00-18:00,Chat,Billing,0,1,3.75,0.0,10.12
2026-07-05,Sunday,17,17:00-18:00,Chat,Technical,0,1,8.28,1.91,14.65
2026-07-05,Sunday,17,17:00-18:00,Chat,Sales,0,1,6.08,0.0,12.45
2026-07-05,Sunday,17,17:00-18:00,Chat,General,0,1,3.89,0.0,10.26
2026-07-05,Sunday,17,17:00-18:00,Email,Billing,0,1,3.22,0.0,9.59
2026-07-05,Sunday,17,17:00-18:00,Email,Technical,0,1,4.98,0.0,11.35
2026-07-05,Sunday,17,17:00-18:00,Email,Sales,0,1,3.93,0.0,10.3
2026-07-05,Sunday,17,17:00-18:00,Email,General,0,1,2.35,0.0,8.72
2026-07-05,Sunday,18,18:00-19:00,Voice,Billing,0,1,2.68,0.0,9.05
2026-07-05,Sunday,18,18:00-19:00,Voice,Technical,0,1,3.96,0.0,10.33
2026-07-05,Sunday,18,18:00-19:00,Voice,Sales,0,1,3.3,0.0,9.67
2026-07-05,Sunday,18,18:00-19:00,Voice,General,0,1,2.4,0.0,8.77
2026-07-05,Sunday,18,18:00-19:00,Chat,Billing,0,1,1.27,0.0,7.64
2026-07-05,Sunday,18,18:00-19:00,Chat,Technical,0,1,2.94,0.0,9.31
2026-07-05,Sunday,18,18:00-19:00,Chat,Sales,0,1,2.42,0.0,8.79
2026-07-05,Sunday,18,18:00-19:00,Chat,General,0,1,1.54,0.0,7.91
2026-07-05,Sunday,18,18:00-19:00,Email,Billing,0,1,0.82,0.0,7.19
2026-07-05,Sunday,18,18:00-19:00,Email,Technical,0,1,1.25,0.0,7.62
2026-07-05,Sunday,18,18:00-19:00,Email,Sales,0,1,1.51,0.0,7.88
2026-07-05,Sunday,18,18:00-19:00,Email,General,0,1,0.76,0.0,7.13
2026-07-05,Sunday,19,19:00-20:00,Voice,Billing,0,1,2.44,0.0,8.81
2026-07-05,Sunday,19,19:00-20:00,Voice,Technical,0,1,3.46,0.0,9.83
2026-07-05,Sunday,19,19:00-20:00,Voice,Sales,0,1,3.01,0.0,9.38
2026-07-05,Sunday,19,19:00-20:00,Voice,General,0,1,1.68,0.0,8.05
2026-07-05,Sunday,19,19:00-20:00,Chat,Billing,0,1,1.38,0.0,7.75
2026-07-05,Sunday,19,19:00-20:00,Chat,Technical,0,1,2.56,0.0,8.93
2026-07-05,Sunday,19,19:00-20:00,Chat,Sales,0,1,2.59,0.0,8.96
2026-07-05,Sunday,19,19:00-20:00,Chat,General,0,1,1.0,0.0,7.37
2026-07-05,Sunday,19,19:00-20:00,Email,Billing,0,1,1.23,0.0,7.6
2026-07-05,Sunday,19,19:00-20:00,Email,Technical,0,1,1.7,0.0,8.07
2026-07-05,Sunday,19,19:00-20:00,Email,Sales,0,1,1.27,0.0,7.64
2026-07-05,Sunday,19,19:00-20:00,Email,General,0,1,1.04,0.0,7.41
2026-07-05,Sunday,20,20:00-21:00,Voice,Billing,0,1,2.5,0.0,8.87
2026-07-05,Sunday,20,20:00-21:00,Voice,Technical,0,1,3.26,0.0,9.63
2026-07-05,Sunday,20,20:00-21:00,Voice,Sales,0,1,3.01,0.0,9.38
2026-07-05,Sunday,20,20:00-21:00,Voice,General,0,1,1.39,0.0,7.76
2026-07-05,Sunday,20,20:00-21:00,Chat,Billing,0,1,1.44,0.0,7.81
2026-07-05,Sunday,20,20:00-21:00,Chat,Technical,0,1,2.38,0.0,8.75
2026-07-05,Sunday,20,20:00-21:00,Chat,Sales,0,1,1.96,0.0,8.33
2026-07-05,Sunday,20,20:00-21:00,Chat,General,0,1,1.11,0.0,7.48
2026-07-05,Sunday,20,20:00-21:00,Email,Billing,0,1,0.87,0.0,7.24
2026-07-05,Sunday,20,20:00-21:00,Email,Technical,0,1,2.11,0.0,8.48
2026-07-05,Sunday,20,20:00-21:00,Email,Sales,0,1,1.05,0.0,7.42
2026-07-05,Sunday,20,20:00-21:00,Email,General,0,1,0.62,0.0,6.99
2026-07-05,Sunday,21,21:00-22:00,Voice,Billing,0,1,2.21,0.0,8.58
2026-07-05,Sunday,21,21:00-22:00,Voice,Technical,0,1,2.61,0.0,8.98
2026-07-05,Sunday,21,21:00-22:00,Voice,Sales,0,1,2.63,0.0,9.0
2026-07-05,Sunday,21,21:00-22:00,Voice,General,0,1,1.54,0.0,7.91
2026-07-05,Sunday,21,21:00-22:00,Chat,Billing,0,1,1.43,0.0,7.8
2026-07-05,Sunday,21,21:00-22:00,Chat,Technical,0,1,2.1,0.0,8.47
2026-07-05,Sunday,21,21:00-22:00,Chat,Sales,0,1,2.01,0.0,8.38
2026-07-05,Sunday,21,21:00-22:00,Chat,General,0,1,0.84,0.0,7.21
2026-07-05,Sunday,21,21:00-22:00,Email,Billing,0,1,1.02,0.0,7.39
2026-07-05,Sunday,21,21:00-22:00,Email,Technical,0,1,1.93,0.0,8.3
2026-07-05,Sunday,21,21:00-22:00,Email,Sales,0,1,1.43,0.0,7.8
2026-07-05,Sunday,21,21:00-22:00,Email,General,0,1,0.79,0.0,7.16
2026-07-05,Sunday,22,22:00-23:00,Voice,Billing,0,1,2.82,0.0,9.19
2026-07-05,Sunday,22,22:00-23:00,Voice,Technical,0,1,4.93,0.0,11.3
2026-07-05,Sunday,22,22:00-23:00,Voice,Sales,0,1,3.48,0.0,9.85
2026-07-05,Sunday,22,22:00-23:00,Voice,General,0,1,1.55,0.0,7.92
2026-07-05,Sunday,22,22:00-23:00,Chat,Billing,0,1,1.42,0.0,7.79
2026-07-05,Sunday,22,22:00-23:00,Chat,Technical,0,1,3.15,0.0,9.52
2026-07-05,Sunday,22,22:00-23:00,Chat,Sales,0,1,2.38,0.0,8.75
2026-07-05,Sunday,22,22:00-23:00,Chat,General,0,1,0.89,0.0,7.26
2026-07-05,Sunday,22,22:00-23:00,Email,Billing,0,1,0.88,0.0,7.25
2026-07-05,Sunday,22,22:00-23:00,Email,Technical,0,1,1.31,0.0,7.68
2026-07-05,Sunday,22,22:00-23:00,Email,Sales,0,1,1.29,0.0,7.66
2026-07-05,Sunday,22,22:00-23:00,Email,General,0,1,0.77,0.0,7.14
2026-07-05,Sunday,23,23:00-00:00,Voice,Billing,0,1,2.53,0.0,8.9
2026-07-05,Sunday,23,23:00-00:00,Voice,Technical,0,1,3.62,0.0,9.99
2026-07-05,Sunday,23,23:00-00:00,Voice,Sales,0,1,3.38,0.0,9.75
2026-07-05,Sunday,23,23:00-00:00,Voice,General,0,1,1.48,0.0,7.85
2026-07-05,Sunday,23,23:00-00:00,Chat,Billing,0,1,1.69,0.0,8.06
2026-07-05,Sunday,23,23:00-00:00,Chat,Technical,0,1,2.93,0.0,9.3
2026-07-05,Sunday,23,23:00-00:00,Chat,Sales,0,1,1.76,0.0,8.13
2026-07-05,Sunday,23,23:00-00:00,Chat,General,0,1,0.88,0.0,7.25
2026-07-05,Sunday,23,23:00-00:00,Email,Billing,0,1,0.74,0.0,7.11
2026-07-05,Sunday,23,23:00-00:00,Email,Technical,0,1,1.67,0.0,8.04
2026-07-05,Sunday,23,23:00-00:00,Email,Sales,0,1,1.13,0.0,7.5
2026-07-05,Sunday,23,23:00-00:00,Email,General,0,1,0.68,0.0,7.05
2026-07-06,Monday,0,00:00-01:00,Voice,Billing,0,0,5.99,0.0,12.36
2026-07-06,Monday,0,00:00-01:00,Voice,Technical,0,0,7.28,0.91,13.65
2026-07-06,Monday,0,00:00-01:00,Voice,Sales,0,0,7.61,1.24,13.98
2026-07-06,Monday,0,00:00-01:00,Voice,General,0,0,3.18,0.0,9.55
2026-07-06,Monday,0,00:00-01:00,Chat,Billing,0,0,3.64,0.0,10.01
2026-07-06,Monday,0,00:00-01:00,Chat,Technical,0,0,4.45,0.0,10.82
2026-07-06,Monday,0,00:00-01:00,Chat,Sales,0,0,4.77,0.0,11.14
2026-07-06,Monday,0,00:00-01:00,Chat,General,0,0,2.95,0.0,9.32
2026-07-06,Monday,0,00:00-01:00,Email,Billing,0,0,2.41,0.0,8.78
2026-07-06,Monday,0,00:00-01:00,Email,Technical,0,0,3.72,0.0,10.09
2026-07-06,Monday,0,00:00-01:00,Email,Sales,0,0,2.31,0.0,8.68
2026-07-06,Monday,0,00:00-01:00,Email,General,0,0,1.33,0.0,7.7
2026-07-06,Monday,1,01:00-02:00,Voice,Billing,0,0,5.65,0.0,12.02
2026-07-06,Monday,1,01:00-02:00,Voice,Technical,0,0,8.46,2.09,14.83
2026-07-06,Monday,1,01:00-02:00,Voice,Sales,0,0,6.93,0.56,13.3
2026-07-06,Monday,1,01:00-02:00,Voice,General,0,0,3.04,0.0,9.41
2026-07-06,Monday,1,01:00-02:00,Chat,Billing,0,0,3.98,0.0,10.35
2026-07-06,Monday,1,01:00-02:00,Chat,Technical,0,0,5.07,0.0,11.44
2026-07-06,Monday,1,01:00-02:00,Chat,Sales,0,0,4.53,0.0,10.9
2026-07-06,Monday,1,01:00-02:00,Chat,General,0,0,2.49,0.0,8.86
2026-07-06,Monday,1,01:00-02:00,Email,Billing,0,0,2.28,0.0,8.65
2026-07-06,Monday,1,01:00-02:00,Email,Technical,0,0,3.12,0.0,9.49
2026-07-06,Monday,1,01:00-02:00,Email,Sales,0,0,2.63,0.0,9.0
2026-07-06,Monday,1,01:00-02:00,Email,General,0,0,1.9,0.0,8.27
2026-07-06,Monday,2,02:00-03:00,Voice,Billing,0,0,5.76,0.0,12.13
2026-07-06,Monday,2,02:00-03:00,Voice,Technical,0,0,8.79,2.42,15.16
2026-07-06,Monday,2,02:00-03:00,Voice,Sales,0,0,6.32,0.0,12.69
2026-07-06,Monday,2,02:00-03:00,Voice,General,0,0,3.86,0.0,10.23
2026-07-06,Monday,2,02:00-03:00,Chat,Billing,0,0,3.42,0.0,9.79
2026-07-06,Monday,2,02:00-03:00,Chat,Technical,0,0,5.05,0.0,11.42
2026-07-06,Monday,2,02:00-03:00,Chat,Sales,0,0,3.96,0.0,10.33
2026-07-06,Monday,2,02:00-03:00,Chat,General,0,0,2.34,0.0,8.71
2026-07-06,Monday,2,02:00-03:00,Email,Billing,0,0,2.1,0.0,8.47
2026-07-06,Monday,2,02:00-03:00,Email,Technical,0,0,3.17,0.0,9.54
2026-07-06,Monday,2,02:00-03:00,Email,Sales,0,0,2.96,0.0,9.33
2026-07-06,Monday,2,02:00-03:00,Email,General,0,0,1.33,0.0,7.7
2026-07-06,Monday,3,03:00-04:00,Voice,Billing,0,0,5.1,0.0,11.47
2026-07-06,Monday,3,03:00-04:00,Voice,Technical,0,0,6.49,0.12,12.86
2026-07-06,Monday,3,03:00-04:00,Voice,Sales,0,0,5.76,0.0,12.13
2026-07-06,Monday,3,03:00-04:00,Voice,General,0,0,2.68,0.0,9.05
2026-07-06,Monday,3,03:00-04:00,Chat,Billing,0,0,3.17,0.0,9.54
2026-07-06,Monday,3,03:00-04:00,Chat,Technical,0,0,4.89,0.0,11.26
2026-07-06,Monday,3,03:00-04:00,Chat,Sales,0,0,4.19,0.0,10.56
2026-07-06,Monday,3,03:00-04:00,Chat,General,0,0,2.14,0.0,8.51
2026-07-06,Monday,3,03:00-04:00,Email,Billing,0,0,2.13,0.0,8.5
2026-07-06,Monday,3,03:00-04:00,Email,Technical,0,0,3.03,0.0,9.4
2026-07-06,Monday,3,03:00-04:00,Email,Sales,0,0,2.99,0.0,9.36
2026-07-06,Monday,3,03:00-04:00,Email,General,0,0,1.37,0.0,7.74
2026-07-06,Monday,4,04:00-05:00,Voice,Billing,0,0,4.88,0.0,11.25
2026-07-06,Monday,4,04:00-05:00,Voice,Technical,0,0,6.63,0.26,13.0
2026-07-06,Monday,4,04:00-05:00,Voice,Sales,0,0,5.68,0.0,12.05
2026-07-06,Monday,4,04:00-05:00,Voice,General,0,0,2.87,0.0,9.24
2026-07-06,Monday,4,04:00-05:00,Chat,Billing,0,0,2.98,0.0,9.35
2026-07-06,Monday,4,04:00-05:00,Chat,Technical,0,0,5.63,0.0,12.0
2026-07-06,Monday,4,04:00-05:00,Chat,Sales,0,0,3.82,0.0,10.19
2026-07-06,Monday,4,04:00-05:00,Chat,General,0,0,2.29,0.0,8.66
2026-07-06,Monday,4,04:00-05:00,Email,Billing,0,0,2.23,0.0,8.6
2026-07-06,Monday,4,04:00-05:00,Email,Technical,0,0,3.15,0.0,9.52
2026-07-06,Monday,4,04:00-05:00,Email,Sales,0,0,3.02,0.0,9.39
2026-07-06,Monday,4,04:00-05:00,Email,General,0,0,1.29,0.0,7.66
2026-07-06,Monday,5,05:00-06:00,Voice,Billing,0,0,4.53,0.0,10.9
2026-07-06,Monday,5,05:00-06:00,Voice,Technical,0,0,8.22,1.85,14.59
2026-07-06,Monday,5,05:00-06:00,Voice,Sales,0,0,5.92,0.0,12.29
2026-07-06,Monday,5,05:00-06:00,Voice,General,0,0,3.59,0.0,9.96
2026-07-06,Monday,5,05:00-06:00,Chat,Billing,0,0,2.58,0.0,8.95
2026-07-06,Monday,5,05:00-06:00,Chat,Technical,0,0,4.85,0.0,11.22
2026-07-06,Monday,5,05:00-06:00,Chat,Sales,0,0,4.2,0.0,10.57
2026-07-06,Monday,5,05:00-06:00,Chat,General,0,0,2.52,0.0,8.89
2026-07-06,Monday,5,05:00-06:00,Email,Billing,0,0,1.83,0.0,8.2
2026-07-06,Monday,5,05:00-06:00,Email,Technical,0,0,3.18,0.0,9.55
2026-07-06,Monday,5,05:00-06:00,Email,Sales,0,0,2.95,0.0,9.32
2026-07-06,Monday,5,05:00-06:00,Email,General,0,0,1.16,0.0,7.53
2026-07-06,Monday,6,06:00-07:00,Voice,Billing,0,0,4.8,0.0,11.17
2026-07-06,Monday,6,06:00-07:00,Voice,Technical,0,0,7.97,1.6,14.34
2026-07-06,Monday,6,06:00-07:00,Voice,Sales,0,0,5.09,0.0,11.46
2026-07-06,Monday,6,06:00-07:00,Voice,General,0,0,4.38,0.0,10.75
2026-07-06,Monday,6,06:00-07:00,Chat,Billing,0,0,3.14,0.0,9.51
2026-07-06,Monday,6,06:00-07:00,Chat,Technical,0,0,5.48,0.0,11.85
2026-07-06,Monday,6,06:00-07:00,Chat,Sales,0,0,4.38,0.0,10.75
2026-07-06,Monday,6,06:00-07:00,Chat,General,0,0,2.4,0.0,8.77
2026-07-06,Monday,6,06:00-07:00,Email,Billing,0,0,2.17,0.0,8.54
2026-07-06,Monday,6,06:00-07:00,Email,Technical,0,0,3.29,0.0,9.66
2026-07-06,Monday,6,06:00-07:00,Email,Sales,0,0,2.66,0.0,9.03
2026-07-06,Monday,6,06:00-07:00,Email,General,0,0,1.61,0.0,7.98
2026-07-06,Monday,7,07:00-08:00,Voice,Billing,0,0,4.44,0.0,10.81
2026-07-06,Monday,7,07:00-08:00,Voice,Technical,0,0,7.29,0.92,13.66
2026-07-06,Monday,7,07:00-08:00,Voice,Sales,0,0,6.01,0.0,12.38
2026-07-06,Monday,7,07:00-08:00,Voice,General,0,0,3.39,0.0,9.76
2026-07-06,Monday,7,07:00-08:00,Chat,Billing,0,0,2.36,0.0,8.73
2026-07-06,Monday,7,07:00-08:00,Chat,Technical,0,0,4.6,0.0,10.97
2026-07-06,Monday,7,07:00-08:00,Chat,Sales,0,0,3.46,0.0,9.83
2026-07-06,Monday,7,07:00-08:00,Chat,General,0,0,2.5,0.0,8.87
2026-07-06,Monday,7,07:00-08:00,Email,Billing,0,0,2.0,0.0,8.37
2026-07-06,Monday,7,07:00-08:00,Email,Technical,0,0,2.53,0.0,8.9
2026-07-06,Monday,7,07:00-08:00,Email,Sales,0,0,2.01,0.0,8.38
2026-07-06,Monday,7,07:00-08:00,Email,General,0,0,1.4,0.0,7.77
2026-07-06,Monday,8,08:00-09:00,Voice,Billing,0,0,12.09,5.72,18.46
2026-07-06,Monday,8,08:00-09:00,Voice,Technical,0,0,24.06,17.69,30.43
2026-07-06,Monday,8,08:00-09:00,Voice,Sales,0,0,21.13,14.76,27.5
2026-07-06,Monday,8,08:00-09:00,Voice,General,0,0,10.24,3.87,16.61
2026-07-06,Monday,8,08:00-09:00,Chat,Billing,0,0,7.97,1.6,14.34
2026-07-06,Monday,8,08:00-09:00,Chat,Technical,0,0,16.72,10.35,23.09
2026-07-06,Monday,8,08:00-09:00,Chat,Sales,0,0,13.6,7.23,19.97
2026-07-06,Monday,8,08:00-09:00,Chat,General,0,0,7.1,0.73,13.47
2026-07-06,Monday,8,08:00-09:00,Email,Billing,0,0,6.48,0.11,12.85
2026-07-06,Monday,8,08:00-09:00,Email,Technical,0,0,10.21,3.84,16.58
2026-07-06,Monday,8,08:00-09:00,Email,Sales,0,0,7.01,0.64,13.38
2026-07-06,Monday,8,08:00-09:00,Email,General,0,0,4.38,0.0,10.75
2026-07-06,Monday,9,09:00-10:00,Voice,Billing,0,0,21.23,14.86,27.6
2026-07-06,Monday,9,09:00-10:00,Voice,Technical,0,0,32.74,26.37,39.11
2026-07-06,Monday,9,09:00-10:00,Voice,Sales,0,0,27.98,21.61,34.35
2026-07-06,Monday,9,09:00-10:00,Voice,General,0,0,15.82,9.45,22.19
2026-07-06,Monday,9,09:00-10:00,Chat,Billing,0,0,14.49,8.12,20.86
2026-07-06,Monday,9,09:00-10:00,Chat,Technical,0,0,22.74,16.37,29.11
2026-07-06,Monday,9,09:00-10:00,Chat,Sales,0,0,18.6,12.23,24.97
2026-07-06,Monday,9,09:00-10:00,Chat,General,0,0,11.1,4.73,17.47
2026-07-06,Monday,9,09:00-10:00,Email,Billing,0,0,8.71,2.34,15.08
